Loading inputs..
UserId:ItemId,Prediction
37464:470752,6.57143
37464:455944,6.72514
37464:369610,6.57143
37464:365907,6.34325
37461:2908446,6.84091
37461:2802144,5.87564
37461:2395427,6.84091
37461:2381941,6.84091
37461:2245084,7.82838
37461:2179136,6.90293
37461:1823672,6.84091
37461:1617661,6.84091
37461:1392190,6.84091
37461:1020072,7.76823
37461:787474,5.97044
37461:470752,6.84091
37459:3824386,6
37459:3742378,6
37459:3713166,6
37459:3622592,6
37459:3365778,6
37459:3195644,6
37459:3086442,6
37459:3079380,6
37459:3021360,5
37459:2980516,8.2451
37459:2967224,6
37459:2948790,6
37459:2937898,7.33333
37459:2918436,6
37459:2870808,5
37459:2802144,6.75
37459:2725962,6.5
37459:2720680,6.25926
37459:2562232,8.44444
37459:2520516,5
37459:2446042,6.51282
37459:2395427,6
37459:2387559,6.53684
37459:2325977,6
37459:2199571,6
37459:2172584,7.02899
37459:2170593,7.7875
37459:2126355,6
37459:2120120,6
37459:2096673,6
37459:1937149,8.05195
37459:1855199,7.80267
37459:1832382,8.64423
37459:1823664,5.61765
37459:1800338,8.16667
37459:1758692,6.58491
37459:1753813,7.14286
37459:1753722,8.2
37459:1692486,7.06494
37459:1666801,6
37459:1661199,6
37459:1657507,6.81667
37459:1655441,6
37459:1638002,7.60714
37459:1631867,7.93657
37459:1590089,8.66667
37459:1487118,6
37459:1453405,7.63982
37459:1450321,7.3211
37459:1446192,7.6381
37459:1441952,7.05882
37459:1392190,6
37459:1371155,8.09091
37459:1319704,6.5
37459:1305806,8.59551
37459:1276419,7.96721
37459:1212450,7.30418
37459:1211956,6.98845
37459:1174730,7.78947
37459:1126590,7.47619
37459:1124035,7.25203
37459:1109624,7.57447
37459:1094668,6.66667
37459:1068678,6
37459:1032825,6.3125
37459:1029360,6
37459:978764,6.15686
37459:964517,8.016
37459:945513,7.90683
37459:929632,7.63889
37459:907134,6
37459:864761,7.52381
37459:824747,8.34091
37459:800080,7.03947
37459:765443,7.85714
37459:496634,7
37459:488120,7.58065
37459:482088,7.28571
37459:477348,8.15169
37459:470752,6
37459:463854,7
37459:455944,7.51026
37459:451094,7.57895
37459:441909,7.5
37459:441774,6.5
37459:433362,6.52778
37459:427392,6.66667
37459:424205,7.77778
37459:395169,8.62069
37459:388213,5
37459:381061,8.13
37459:369610,6
37459:360486,7.21154
37459:335119,6.38462
37459:317910,8.2
37459:308644,8.33333
37459:289043,7.78667
37459:245547,6
37459:185125,7.84
37459:167261,9.02857
37459:167260,9.2638
37459:166924,8.18182
37459:120737,8.81768
37459:119815,9
37459:117060,7.2439
37459:116409,7.5
37459:116282,7.93085
37459:115988,7.42857
37459:113819,7.2
37459:110005,7.26667
37459:105323,8.68696
37459:103874,7.375
37459:102926,8.75732
37459:97493,7.63636
37459:96463,7.72727
37459:94721,8.05
37459:94608,7.6
37459:93565,7.5
37459:91369,8.37931
37459:90605,8.72727
37459:88247,8.49462
37459:86250,8.52941
37459:78748,8.49587
37459:77631,8.11765
37459:76759,8.75781
37459:73486,8.97101
37459:69920,8
37459:66921,8.28696
37459:65772,7
37459:59646,7.6
37459:58203,6
37459:56687,8.58333
37459:47396,8.30097
37459:42192,8.47826
37451:3316960,7.38734
37451:2980516,7.55789
37451:2713180,7.50787
37451:1872194,7.62926
37451:111161,7.35879
37421:2802144,6.75
37421:2785032,7.33333
37421:2637276,6
37421:2436386,6
37421:2305051,8.15
37421:2170593,7.7875
37421:1392190,6
37421:1291584,8.63362
37421:449059,8.16327
37421:137523,8.8705
37421:86250,8.52941
37421:75686,8.24051
37405:2883512,7.5406
37405:2872718,7.73975
37405:2802144,7.79436
37405:2562232,7.73849
37405:2387559,7.26268
37405:2381941,7.42857
37405:2294449,7.14428
37405:2245084,7.81085
37405:2096672,7.44199
37405:2084970,7.99049
37405:1872194,7.86111
37405:1371150,7.49008
37405:1267297,7.73851
37405:1204975,7.18775
37405:1100089,7.35779
37389:3237082,8
37389:470752,8
37389:448011,8
37356:4192740,7.61538
37356:2808986,8.25369
37356:2582802,7.43995
37356:2562232,8.03357
37356:2515034,7.61538
37356:2235108,7.70538
37356:2084970,8.07689
37356:1798684,7.61538
37356:1360860,7.34457
37356:1126590,7.46996
37356:1058017,7.62431
37356:790636,7.49212
37356:379217,6.82274
37356:317248,7.35096
37345:2802144,10
37345:2631186,10
37345:2582802,10
37345:2395427,10
37345:2179136,10
37328:2980592,6.39189
37328:1403865,7.82895
37328:1255953,8.7
37328:1197624,8.14912
37328:986233,7.58333
37328:816692,8.68058
37328:454848,7.74468
37328:425112,8.12605
37328:278504,7.29412
37328:257044,7.73438
37328:240772,8.16495
37328:217505,7.82075
37328:209144,8.60656
37328:167404,8.70248
37328:166924,8.18182
37328:120768,7.93548
37328:118799,8.71569
37328:112641,8.68908
37328:105236,8.39896
37328:95016,8.56481
37328:70735,8.60345
37293:3079380,6
37293:2381249,6
37293:1981677,7.54448
37281:3168230,7.20833
37281:3152624,7.20833
37281:3079380,7.20833
37281:2820852,7.20833
37281:2802144,7.09255
37281:2788710,8.57872
37281:2637276,7.20833
37281:2395427,7.20833
37281:2390237,8.313
37281:2381941,7.20833
37281:2381249,7.20833
37281:2293640,7.20833
37281:2126355,7.20833
37281:2120120,7.20833
37281:2096673,7.20833
37281:2004420,8.30383
37281:1959490,8.19333
37281:1956620,6.91049
37281:1800241,9.11434
37281:1798684,7.20833
37281:1790864,8.79384
37281:1638355,7.20833
37281:1587310,8.11707
37281:1502712,7.20833
37281:1408253,6.50179
37281:1392190,7.20833
37281:1340138,7.20833
37281:1065073,8.35915
37281:478970,7.20833
37281:463854,7.99455
37281:458481,8.24745
37281:381707,6.02226
37281:369610,7.20833
37255:4229236,5.91667
37255:3779212,5.91667
37255:3152624,5.91667
37255:3011894,6.24185
37255:2908446,5.91667
37255:2883512,6.38263
37255:2524674,6.25632
37255:2446042,7.3724
37255:2382298,5.98257
37255:2322441,5.91667
37255:2305051,5.27342
37255:2170593,6.43789
37255:2032557,6.09545
37255:1972779,5.74496
37255:1935156,6.02453
37255:1921149,5.72822
37255:1850397,6.05502
37255:470752,5.91667
37255:275491,6.9419
37255:118636,6.37673
37255:116996,5.68424
37253:4178092,5.66667
37253:3713166,5.66667
37253:3395184,5.66667
37253:3235888,5.276
37253:2908446,5.66667
37253:2866360,6.3755
37253:2802144,6.05795
37253:2788710,6.41907
37253:2692904,5.86129
37253:2637276,5.66667
37253:2398249,7.18813
37253:2395427,5.66667
37253:2333784,4.78186
37253:2302755,5.10039
37253:2229499,7.20418
37253:2140379,5.66667
37253:1981115,6.04474
37253:1964418,5.66667
37253:1924435,5.60012
37253:1853739,5.6365
37253:1840309,6.08465
37253:1823672,5.66667
37253:1764234,6.57441
37253:1617661,5.66667
37253:1611224,5.56612
37253:1470827,4.30702
37253:1464580,5.21144
37253:1456635,5.58918
37253:1418377,6.01509
37253:1392190,5.66667
37253:1314655,5.50917
37253:1307068,6.60444
37253:1300854,5.3341
37253:1298649,6.59316
37253:1228705,6.01258
37253:1194173,6.1626
37253:1181791,6.69539
37253:1029360,5.66667
37253:947798,6.65568
37253:848228,6.44383
37253:800369,6.59907
37253:800080,6.04094
37253:780536,6.93195
37253:478970,5.66667
37253:470752,5.66667
37253:458525,6.1455
37253:458481,5.98926
37253:455944,5.98273
37253:409459,5.54637
37253:371746,6.11327
37253:369610,5.66667
37234:3450650,8.64706
37234:3235888,9.5306
37234:3042408,8.95792
37234:2980516,9.20376
37234:2911666,8.59124
37234:2872718,8.97544
37234:2802144,9.4742
37234:2637276,8.64706
37234:2582802,8.98801
37234:2567712,9.1916
37234:2562232,9.09233
37234:2561572,8.64706
37234:2446042,8.62748
37234:2404425,8.64706
37234:2369135,8.47114
37234:2316411,8.63614
37234:2278388,8.75177
37234:2267998,8.6287
37234:2209764,8.66756
37234:2179136,8.76546
37234:2170593,8.83235
37234:2170439,8.64822
37234:2024544,9.52345
37234:1979320,8.66567
37234:1853728,9.00013
37234:1798709,8.50421
37234:1698641,9.2775
37234:1675434,9.27573
37234:1670345,8.80212
37234:1637725,8.47912
37234:1631867,9.33744
37234:1599348,8.57411
37234:1542344,8.34639
37234:1535109,8.97561
37234:1515091,9.41147
37234:1454468,9.04082
37234:1392214,8.38209
37234:1392190,8.64706
37234:1371150,8.4354
37234:1345836,9.33192
37234:1291584,9.13893
37234:1285016,9.33791
37234:1242422,8.35357
37234:1212450,8.59258
37234:1210166,8.27019
37234:1205489,9.10083
37234:1197624,8.93199
37234:1188996,8.80434
37234:1109624,9.02938
37234:993846,8.49692
37234:988045,9.40445
37234:884732,8.011
37234:878804,8.91103
37234:838283,8.22014
37234:825232,9.39807
37234:816711,8.32221
37234:816692,8.76467
37234:814335,9.46681
37234:795368,8.43433
37234:790636,9.19802
37234:488120,8.2003
37234:468569,9.39165
37234:454921,9.54609
37234:443453,8.11699
37234:434409,9.28343
37234:359950,8.32653
37234:332452,8.66592
37234:268978,9.49406
37234:266543,9.65422
37234:258000,8.98264
37234:209144,9.32024
37234:180093,9.2813
37234:139654,9.09858
37234:119822,9.10845
37234:114814,9.57889
37234:111161,9.37007
37234:102926,9.29592
37234:99674,9.42817
37234:86250,9.22186
37234:73486,9.54918
37234:72890,8.97598
37234:71562,9.60229
37234:68646,9.56656
37234:50083,9.19211
37232:2713180,7
37232:2503954,7.5
37232:2267998,7
37232:46250,7
37219:3203616,7.71739
37219:3079380,7.71739
37219:2980516,8.55118
37219:2802144,6.03954
37219:2562232,8.44217
37219:2561572,7.71739
37219:2245084,8.83047
37219:2170439,6.38794
37219:2096672,7.88253
37219:1667355,4.23617
37219:1454468,8.45602
37219:1392190,7.71739
37219:1336617,3.85484
37219:1305806,9.103
37219:1187043,8.5401
37219:816692,8.76696
37219:405422,8.8675
37219:137523,9.43368
37219:105323,8.60375
37219:105236,9.36846
37219:95953,8.85322
37219:81505,8.97948
37186:3149038,7.11111
37186:2994190,7.15363
37186:2911666,7.22809
37186:2713180,7.57219
37186:2377322,6.87468
37186:2234155,6.9395
37186:2170593,7.06675
37186:2084970,7.74428
37186:1979320,7.4767
37186:1216491,6.94209
37186:1210166,7.75613
37186:945513,7.70577
37186:816692,7.58127
37186:780504,7.89455
37186:433035,7.63394
37180:2637276,6
37180:2203939,6.21453
37180:1658837,6.2623
37180:1334260,7.52055
37180:1085779,6.19048
37180:369610,6
37180:90605,8.72727
37174:2112124,6.43103
37174:1285241,8
37174:367110,8.54545
37174:213890,8
37174:172684,8.25
37174:112870,9
37174:110222,6
37164:3713166,6
37164:3322940,5.67333
37164:2980516,8.2451
37164:2872718,8.19847
37164:2802144,6.75
37164:2582846,8.25791
37164:2582802,8.9181
37164:2339741,6.2093
37164:2294449,7.40404
37164:2267998,8.33595
37164:2245084,8.14932
37164:2179136,7.71329
37164:2082197,8.32
37164:1956620,5.15306
37164:1853728,8.57676
37164:1723121,7.43482
37164:1711425,5.88593
37164:1659337,8.18865
37164:1245492,7.00753
37164:816692,8.68058
37164:405422,7.38182
37164:332280,8.23377
37164:268978,8.72093
37164:172495,8.92308
37164:167261,9.02857
37164:167260,9.2638
37164:162222,8.26866
37164:120737,8.81768
37164:120338,8.43511
37164:112573,8.9845
37146:3863552,8.06061
37146:3447364,8.06061
37146:3235888,7.40956
37146:2493486,8.06061
37146:2395427,8.06061
37146:2231253,8.06061
37146:1964418,8.06061
37146:1674771,8.06061
37146:369610,8.06061
37145:3612616,8.23476
37145:2562232,9.23009
37145:1126590,9.01911
37132:2199571,6
37132:43014,8.71429
37132:39631,8.25
37132:39302,6
37132:38669,8.2
37132:34583,8.40298
37132:33717,7
37132:33467,8.66667
37132:27652,10
37108:2310332,7.65399
37108:1790864,7.23627
37108:1617661,6
37108:1438173,6
37108:1345836,8.63025
37108:1170358,8.14387
37108:903624,7.86893
37108:167261,9.02857
37102:1205489,8.56105
37102:1032755,5.44675
37102:119008,8.03526
37091:2820852,9
37091:2631186,9
37091:454876,9
37090:2397535,7.54225
37090:1130884,8.42339
37090:327137,8.14286
37090:209144,8.60656
37088:2562232,6.88441
37088:2381941,7.4
37088:1502712,7.4
37088:1392190,7.4
37088:114814,7.08824
37088:109830,7.29633
37042:2908446,7.83582
37042:2820852,7.83582
37042:2305051,8.68086
37042:1823672,7.83582
37042:1809398,7.63842
37042:1454029,9
37042:1392190,7.83582
37042:1291584,8.20486
37042:369610,7.83582
37035:3011894,10
37035:2582802,10
37035:2562232,10
37035:2267998,10
37035:2084970,10
37035:1553944,9.30769
37035:1392190,9.30769
37035:1065073,10
37035:816692,10
37035:84726,10
37022:3235888,10
37022:2802144,10
37022:2446042,10
37022:2381941,10
37022:1491044,10
37022:1014763,10
37022:101540,10
37022:84726,10
37022:77394,10
37022:60182,10
36992:3183630,6.00983
36992:2334649,8.45956
36992:2305051,7.52939
36992:1392190,6.21538
36992:84649,5.97272
36971:2395427,7.7037
36971:2381249,7.7037
36971:2224026,7.7037
36971:2180411,8.7798
36971:2109248,8.1348
36971:2096672,7.53824
36971:1638355,7.7037
36971:831387,8.17698
36971:479143,8.35979
36971:478970,7.7037
36971:462499,7.65669
36971:369610,7.7037
36940:2872718,6.17721
36940:2820852,6
36940:1872194,6.59429
36940:816692,6.4983
36926:3612616,8
36926:3011894,8.07317
36926:2582802,8.9181
36926:2562232,8.44444
36926:2278388,8.22813
36926:2245084,8.14932
36926:2179136,7.71329
36926:2084970,8.44318
36926:1458175,7.54902
36926:1255953,8.7
36926:1231583,7.01709
36926:1100089,7.08721
36926:816692,8.68058
36926:352248,8.58209
36926:105695,8.49398
36921:3042408,7.25
36921:452594,6.47619
36921:298203,8.25
36908:3316960,7.80952
36908:2582802,8.9181
36908:2562232,8.44444
36908:2381941,6
36908:2084970,8.44318
36908:1791528,7.33333
36908:1065073,8.41639
36887:2872718,8.83204
36887:2582802,8.72974
36887:2267998,8.87273
36887:2245084,8.90068
36887:2084970,8.91737
36887:369610,9
36876:3316960,7.8799
36876:2562232,7.85603
36876:2402157,7.13971
36876:1972779,7.86414
36876:1457767,7.61697
36876:120338,8.92759
36875:4044364,7.86706
36875:3504048,6.00178
36875:2911666,8.091
36875:2310332,8.19527
36875:1728196,7.89216
36875:1335975,7.43776
36875:1034389,7.40926
36875:100260,7.56979
36875:93894,7.5161
36875:81259,7.4
36859:3547740,7.40393
36859:2395427,6.91429
36859:1424432,7.68075
36859:1392190,6.91429
36859:1242460,8.08266
36859:1213663,7.16619
36859:1016268,5.99164
36859:470752,6.91429
36849:4430212,6.86813
36849:3863552,6.86813
36849:3836958,6.86813
36849:3767372,6.86813
36849:3469244,6.86813
36849:3447364,6.86813
36849:3079380,6.86813
36849:2976182,6.86813
36849:2820852,6.86813
36849:2802144,6.89444
36849:2788710,7.16848
36849:2631186,6.86813
36849:2446042,7.02562
36849:2424988,6.86813
36849:2395427,6.86813
36849:2381941,6.86813
36849:2381249,6.86813
36849:2321421,6.86813
36849:2293640,6.86813
36849:2179136,7.59488
36849:1661199,6.86813
36849:1655441,6.86813
36849:1638355,6.86813
36849:1392190,6.86813
36849:1340138,6.86813
36849:1093370,6.86813
36849:816711,8.42033
36849:465234,7.13875
36849:461936,7.17506
36849:368891,7.26782
36849:332452,7.07671
36849:317740,7.09343
36849:213149,6.5363
36849:120660,7.4472
36842:3247714,6.5
36842:2557490,6.06131
36842:2261331,5
36842:1939659,5.73277
36842:1823672,6.5
36842:369610,6.5
36842:94291,6.2742
36842:59113,7
36814:2582802,8
36814:2278388,8
36814:2179136,8
36814:2084970,8
36814:1065073,8
36806:3534602,5.83333
36806:3235888,5.75978
36806:2608732,6.09705
36806:2515030,5.9329
36806:2493486,5.83333
36806:2381941,5.83333
36806:2305051,6.00378
36806:2179136,6.35843
36806:2172584,6.04833
36806:2039393,5.89529
36806:1823672,5.83333
36806:1798684,5.83333
36806:1392190,5.83333
36806:945513,6.04874
36806:829482,6.96311
36806:480249,6.18033
36806:470752,5.83333
36806:405094,5.78116
36806:300556,5.16371
36806:180093,6.05038
36806:99487,6.19188
36806:93629,5.83516
36795:2802144,8.3388
36795:2395427,8.11111
36795:109506,7.70768
36789:2338151,8.80189
36789:2055709,5.92308
36789:1065073,8.41639
36789:443706,7.85976
36776:2911666,8.28389
36776:2820852,7.83333
36776:2582802,8.36449
36776:2562232,8.23816
36776:2084970,8.45467
36776:2024544,8.29453
36776:1911644,8.06691
36776:1783232,7.42145
36776:1568346,8.00454
36776:1504320,8.22853
36776:1340800,8.15515
36776:1192628,8.1173
36776:1130884,8.142
36776:1092026,8.08477
36776:1032755,8.24562
36776:985699,8.31077
36776:970179,8.32664
36776:816692,8.31882
36776:780504,8.11444
36776:477348,8.03355
36776:470752,7.83333
36776:465494,7.58189
36776:452608,7.8733
36776:434409,8.08177
36776:407887,8.09608
36776:365748,8.12561
36776:365737,8.0774
36776:361748,8.1648
36776:338751,8.30973
36776:332280,7.82955
36776:330793,7.87128
36776:217505,8.13042
36776:172495,8.14346
36776:133093,8.19545
36776:99685,8.16764
36776:95953,8.31942
36776:95327,8.39473
36776:86879,8.46389
36776:83987,8.06204
36776:81059,9.16377
36776:74896,8.48543
36776:56172,7.95568
36761:2980516,8.2451
36761:2872718,8.19847
36761:1305806,8.59551
36761:816692,8.68058
36745:3007512,10
36745:2452200,10
36745:2381941,10
36745:2231253,10
36745:1809398,10
36733:2908446,6
36733:2872718,8.19847
36733:1951181,6.79221
36733:1807944,4.36364
36733:1392190,6
36733:1247690,5.38889
36730:2209764,6.33054
36730:1980929,7.75802
36730:1307068,6.59574
36730:470752,6
36712:2908446,6
36712:2096673,6
36712:1532503,7.89091
36712:478970,6
36712:93779,8.61017
36712:73486,8.97101
36712:45152,8.43243
36692:2024469,7.35862
36692:1190080,5.86667
36692:1091191,7.9517
36692:92099,7.4
36688:2802144,6.75
36688:2230358,5.55118
36688:2203939,6.21453
36688:1646987,5.80822
36688:1478338,7.44595
36688:1457767,7.85014
36688:1392190,6
36688:1153706,5
36688:1033643,6.43478
36688:829482,7.94595
36688:480249,7.73737
36688:467406,7.70238
36688:458481,6.78445
36688:384680,5.7
36688:289043,7.78667
36688:120783,6.92308
36688:114814,8.70175
36673:2395427,7.13636
36673:2293640,7.13636
36673:2179136,7.48575
36671:3079380,8.71818
36671:2908446,8.71818
36671:2582802,8.39327
36671:2381941,8.71818
36671:2293640,8.71818
36671:2199571,8.71818
36671:2140373,8.56948
36671:2103281,9.05981
36671:2096673,8.71818
36671:2084970,9.50455
36671:1872194,8.81544
36671:1788391,9.16723
36671:1638355,8.71818
36671:1614989,8.38231
36671:1441395,8.44086
36671:1210166,9.03149
36671:477348,8.03471
36671:443706,8.32561
36671:327056,9.07272
36671:119174,9.81225
36671:118799,9.82444
36671:105323,9.50888
36671:97165,8.32986
36671:64115,8.81173
36671:47396,8.90824
36666:1617661,7
36666:829150,7
36666:470752,7
36648:2980708,8
36648:2179136,8.06181
36648:1911658,8.11591
36648:1121096,8.22475
36641:2305051,7.64166
36641:1592281,8.19093
36641:1564585,7.94742
36636:3450650,6
36636:2820852,6
36636:2726560,6
36636:2561572,6
36620:3813310,7.85714
36620:3316960,8.08125
36620:3205376,7.85714
36620:3181822,7.85714
36620:3045616,7.85714
36620:2937898,7.41303
36620:2935476,7.85714
36620:2802144,7.18613
36620:2726560,7.85714
36620:2713180,7.97653
36620:2582802,7.86223
36620:2562232,8.07267
36620:2452200,7.45784
36620:2404425,7.85714
36620:2402101,7.85714
36620:2377322,7.94095
36620:2334873,8.07313
36620:2322441,7.85714
36620:2305051,8.22812
36620:2278388,7.94283
36620:2273657,7.85714
36620:2261331,8.25268
36620:2182972,7.85714
36620:2140379,7.85714
36620:2101569,7.75265
36620:2092011,8.08305
36620:2084970,8.2101
36620:2053425,7.99608
36620:1972779,7.92493
36620:1872194,8.18045
36620:1850397,7.85714
36620:1823672,7.85714
36620:1810683,7.85714
36620:1797504,7.65689
36620:1791682,8.21908
36620:1723811,7.63338
36620:1673734,8
36620:1661199,7.85714
36620:1655441,7.85714
36620:1648216,7
36620:1638002,7.98985
36620:1629757,7.86991
36620:1598642,7.85714
36620:1582248,7
36620:1441953,7.67611
36620:1392214,7.90742
36620:1392190,7.85714
36620:1285016,8.00583
36620:1243974,7.85714
36620:1182345,7.56408
36620:1172570,7.43008
36620:1126590,7.5822
36620:1120985,7.84157
36620:1014763,7.85714
36620:971209,7.74604
36620:914798,8.13942
36620:470752,7.85714
36620:464041,7
36620:369610,7.85714
36620:361748,8.06354
36620:327056,8.24761
36620:268978,8.09342
36596:2980516,8.2451
36596:2562232,8.44444
36596:1213648,5.72414
36596:259072,8.6
36596:144117,7.88462
36596:120735,8.32653
36596:110912,8.82315
36575:2245084,8.14932
36575:432283,8.01471
36575:386741,8
36566:1840309,8.75121
36566:829482,8.74003
36566:358082,9
36566:4546,8.66667
36566:4518,8.66667
36559:3904770,7.82432
36559:3858372,7.82432
36559:3715320,7.82432
36559:3235888,7.98935
